# Engine name: SSI Liquid - Kerosene
# Sun Jan 21 21:30:38 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     5.3000    650.0000      0.0000      1.0000      0.0000   2926.7357     23.9389      1.2253      1.2222   1540.4412    237.3474    257.8995      1.5110      1.6418      1.0000 
     5.3000    700.0000      0.0000      1.0000      0.0000   2928.5777     23.9425      1.2260      1.2230   1540.5000    238.8609    258.9606      1.5206      1.6485      1.0000 
     5.3000    750.0000      0.0000      1.0000      0.0000   2930.2504     23.9458      1.2267      1.2238   1540.5522    240.2399    259.9305      1.5293      1.6546      1.0000 
     5.3000    800.0000      0.0000      1.0000      0.0000   2931.7786     23.9488      1.2273      1.2245   1540.5990    241.5043    260.8225      1.5373      1.6603      1.0000 
     5.3000    850.0000      0.0000      1.0000      0.0000   2933.1825     23.9516      1.2279      1.2251   1540.6411    242.6703    261.6473      1.5447      1.6655      1.0000 
     5.3000    900.0000      0.0000      1.0000      0.0000   2934.4785     23.9542      1.2284      1.2257   1540.6793    243.7506    262.4134      1.5515      1.6703      1.0000 
     5.3000    950.0000      0.0000      1.0000      0.0000   2935.6800     23.9565      1.2289      1.2263   1540.7140    244.7560    263.1280      1.5579      1.6748      1.0000 
     5.3000   1000.0000      0.0000      1.0000      0.0000   2936.7982     23.9588      1.2294      1.2268   1540.7459    245.6953    263.7971      1.5638      1.6790      1.0000 
     5.4000     50.0000      0.0000      1.0000      0.0000   2852.6762     23.8903      1.1919      1.1833   1539.2244    151.3102    206.6917      0.9640      1.3169      1.0000 
     5.4000    100.0000      0.0000      1.0000      0.0000   2887.6422     23.9586      1.2002      1.1933   1541.6809    184.1031    223.8426      1.1711      1.4239      1.0000 
     5.4000    150.0000      0.0000      1.0000      0.0000   2905.8094     23.9941      1.2051      1.1991   1542.7664    199.1074    232.8930      1.2656      1.4804      1.0000 
     5.4000    200.0000      0.0000      1.0000      0.0000   2917.6544     24.0173      1.2086      1.2031   1543.4033    208.4084    238.7910      1.3242      1.5173      1.0000 
     5.4000    250.0000      0.0000      1.0000      0.0000   2926.2459     24.0341      1.2112      1.2062   1543.8302    214.9823    243.0765      1.3656      1.5441      1.0000 
     5.4000    300.0000      0.0000      1.0000      0.0000   2932.8827     24.0472      1.2133      1.2086   1544.1399    219.9874    246.3987      1.3971      1.5648      1.0000 
     5.4000    350.0000      0.0000      1.0000      0.0000   2938.2285     24.0577      1.2150      1.2106   1544.3766    223.9855    249.0873      1.4223      1.5817      1.0000 
     5.4000    400.0000      0.0000      1.0000      0.0000   2942.6654     24.0664      1.2165      1.2123   1544.5644    227.2885    251.3306      1.4431      1.5957      1.0000 
     5.4000    450.0000      0.0000      1.0000      0.0000   2946.4316     24.0738      1.2178      1.2138   1544.7177    230.0860    253.2458      1.4607      1.6077      1.0000 
     5.4000    500.0000      0.0000      1.0000      0.0000   2949.6852     24.0802      1.2190      1.2151   1544.8457    232.5014    254.9102      1.4759      1.6182      1.0000 
     5.4000    550.0000      0.0000      1.0000      0.0000   2952.5359     24.0858      1.2200      1.2163   1544.9543    234.6186    256.3773      1.4892      1.6274      1.0000 
     5.4000    600.0000      0.0000      1.0000      0.0000   2955.0626     24.0908      1.2209      1.2173   1545.0480    236.4977    257.6855      1.5011      1.6356      1.0000 
     5.4000    650.0000      0.0000      1.0000      0.0000   2957.3241     24.0952      1.2217      1.2183   1545.1297    238.1827    258.8634      1.5117      1.6430      1.0000 
     5.4000    700.0000      0.0000      1.0000      0.0000   2959.3648     24.0993      1.2225      1.2191   1545.2016    239.7066    259.9327      1.5213      1.6497      1.0000 
     5.4000    750.0000      0.0000      1.0000      0.0000   2961.2193     24.1029      1.2231      1.2199   1545.2656    241.0951    260.9102      1.5301      1.6558      1.0000 
     5.4000    800.0000      0.0000      1.0000      0.0000   2962.9151     24.1063      1.2238      1.2206   1545.3230    242.3683    261.8091      1.5381      1.6614      1.0000 
     5.4000    850.0000      0.0000      1.0000      0.0000   2964.4740     24.1094      1.2244      1.2213   1545.3747    243.5422    262.6403      1.5455      1.6667      1.0000 
     5.4000    900.0000      0.0000      1.0000      0.0000   2965.9141     24.1122      1.2249      1.2219   1545.4216    244.6301    263.4123      1.5523      1.6715      1.0000 
     5.4000    950.0000      0.0000      1.0000      0.0000   2967.2499     24.1149      1.2254      1.2225   1545.4644    245.6424    264.1325      1.5587      1.6760      1.0000 
     5.4000   1000.0000      0.0000      1.0000      0.0000   2968.4939     24.1174      1.2259      1.2230   1545.5036    246.5882    264.8067      1.5647      1.6803      1.0000 
     5.5000     50.0000      0.0000      1.0000      0.0000   2873.2411     24.0251      1.1885      1.1789   1542.6602    151.5777    207.1743      0.9636      1.3170      1.0000 
     5.5000    100.0000      0.0000      1.0000      0.0000   2910.6125     24.0983      1.1965      1.1889   1545.4805    184.5510    224.4896      1.1710      1.4245      1.0000 
     5.5000    150.0000      0.0000      1.0000      0.0000   2930.1815     24.1367      1.2014      1.1947   1546.7444    199.6482    233.6139      1.2658      1.4812      1.0000 
     5.5000    200.0000      0.0000      1.0000      0.0000   2943.0038     24.1619      1.2048      1.1988   1547.4923    209.0085    239.5581      1.3245      1.5181      1.0000 
     5.5000    250.0000      0.0000      1.0000      0.0000   2952.3377     24.1803      1.2074      1.2018   1547.9965    215.6249    243.8766      1.3660      1.5450      1.0000 
     5.5000    300.0000      0.0000      1.0000      0.0000   2959.5684     24.1945      1.2095      1.2043   1548.3639    220.6625    247.2243      1.3976      1.5658      1.0000 
     5.5000    350.0000      0.0000      1.0000      0.0000   2965.4061     24.2060      1.2113      1.2064   1548.6457    224.6867    249.9334      1.4228      1.5827      1.0000 
     5.5000    400.0000      0.0000      1.0000      0.0000   2970.2606     24.2156      1.2128      1.2082   1548.8700    228.0115    252.1939      1.4437      1.5968      1.0000 
     5.5000    450.0000      0.0000      1.0000      0.0000   2974.3882     24.2237      1.2141      1.2097   1549.0535    230.8276    254.1238      1.4613      1.6088      1.0000 
     5.5000    500.0000      0.0000      1.0000      0.0000   2977.9593     24.2308      1.2153      1.2110   1549.2070    233.2589    255.8009      1.4766      1.6192      1.0000 
     5.5000    550.0000      0.0000      1.0000      0.0000   2981.0921     24.2369      1.2163      1.2122   1549.3376    235.3903    257.2791      1.4899      1.6285      1.0000 
     5.5000    600.0000      0.0000      1.0000      0.0000   2983.8723     24.2424      1.2173      1.2133   1549.4504    237.2819    258.5973      1.5018      1.6367      1.0000 
     5.5000    650.0000      0.0000      1.0000      0.0000   2986.3630     24.2474      1.2181      1.2143   1549.5488    238.9782    259.7842      1.5124      1.6441      1.0000 
     5.5000    700.0000      0.0000      1.0000      0.0000   2988.6128     24.2518      1.2189      1.2151   1549.6357    240.5123    260.8616      1.5220      1.6508      1.0000 
     5.5000    750.0000      0.0000      1.0000      0.0000   2990.6592     24.2559      1.2196      1.2160   1549.7131    241.9101    261.8465      1.5308      1.6570      1.0000 
     5.5000    800.0000      0.0000      1.0000      0.0000   2992.5318     24.2596      1.2203      1.2167   1549.7825    243.1919    262.7523      1.5389      1.6626      1.0000 
     5.5000    850.0000      0.0000      1.0000      0.0000   2994.2547     24.2630      1.2209      1.2174   1549.8452    244.3738    263.5897      1.5463      1.6679      1.0000 
     5.5000    900.0000      0.0000      1.0000      0.0000   2995.8472     24.2661      1.2214      1.2181   1549.9021    245.4690    264.3676      1.5531      1.6727      1.0000 
     5.5000    950.0000      0.0000      1.0000      0.0000   2997.3255     24.2691      1.2220      1.2187   1549.9540    246.4883    265.0932      1.5595      1.6773      1.0000 
     5.5000   1000.0000      0.0000      1.0000      0.0000   2998.7029     24.2718      1.2225      1.2192   1550.0017    247.4405    265.7725      1.5655      1.6815      1.0000 
     5.6000     50.0000      0.0000      1.0000      0.0000   2892.1579     24.1554      1.1852      1.1748   1545.7465    151.8134    207.6153      0.9631      1.3172      1.0000 
     5.6000    100.0000      0.0000      1.0000      0.0000   2931.9057     24.2335      1.1930      1.1846   1548.9546    184.9639    225.0972      1.1710      1.4251      1.0000 
     5.6000    150.0000      0.0000      1.0000      0.0000   2952.8799     24.2748      1.1977      1.1904   1550.4123    200.1534    234.2957      1.2660      1.4820      1.0000 
     5.6000    200.0000      0.0000      1.0000      0.0000   2966.6908     24.3021      1.2011      1.1945   1551.2818    209.5726    240.2859      1.3248      1.5190      1.0000 
     5.6000    250.0000      0.0000      1.0000      0.0000   2976.7810     24.3220      1.2037      1.1976   1551.8715    216.2311    244.6372      1.3664      1.5459      1.0000 
     5.6000    300.0000      0.0000      1.0000      0.0000   2984.6199     24.3374      1.2059      1.2001   1552.3030    221.3010    248.0102      1.3981      1.5668      1.0000 
     5.6000    350.0000      0.0000      1.0000      0.0000   2990.9635     24.3500      1.2076      1.2022   1552.6352    225.3513    250.7398      1.4233      1.5837      1.0000 
     5.6000    400.0000      0.0000      1.0000      0.0000   2996.2491     24.3604      1.2092      1.2040   1552.9003    228.6976    253.0173      1.4442      1.5978      1.0000 
     5.6000    450.0000      0.0000      1.0000      0.0000   3000.7510     24.3693      1.2105      1.2055   1553.1178    231.5319    254.9616      1.4619      1.6099      1.0000 
     5.6000    500.0000      0.0000      1.0000      0.0000   3004.6517     24.3770      1.2117      1.2069   1553.3000    233.9792    256.6512      1.4772      1.6203      1.0000 
     5.6000    550.0000      0.0000      1.0000      0.0000   3008.0784     24.3838      1.2127      1.2081   1553.4554    236.1245    258.1405      1.4906      1.6296      1.0000 
     5.6000    600.0000      0.0000      1.0000      0.0000   3011.1228     24.3898      1.2137      1.2092   1553.5897    238.0285    259.4686      1.5025      1.6378      1.0000 
     5.6000    650.0000      0.0000      1.0000      0.0000   3013.8534     24.3952      1.2145      1.2102   1553.7072    239.7359    260.6643      1.5132      1.6453      1.0000 
     5.6000    700.0000      0.0000      1.0000      0.0000   3016.3222     24.4001      1.2153      1.2112   1553.8110    241.2801    261.7497      1.5228      1.6520      1.0000 
     5.6000    750.0000      0.0000      1.0000      0.0000   3018.5697     24.4046      1.2161      1.2120   1553.9035    242.6872    262.7419      1.5316      1.6582      1.0000 
     5.6000    800.0000      0.0000      1.0000      0.0000   3020.6282     24.4087      1.2167      1.2128   1553.9866    243.9775    263.6544      1.5397      1.6638      1.0000 
     5.6000    850.0000      0.0000      1.0000      0.0000   3022.5235     24.4124      1.2174      1.2135   1554.0617    245.1672    264.4981      1.5471      1.6691      1.0000 
     5.6000    900.0000      0.0000      1.0000      0.0000   3024.2767     24.4159      1.2180      1.2142   1554.1300    246.2696    265.2817      1.5540      1.6739      1.0000 
     5.6000    950.0000      0.0000      1.0000      0.0000   3025.9052     24.4192      1.2185      1.2148   1554.1924    247.2956    266.0126      1.5604      1.6785      1.0000 
     5.6000   1000.0000      0.0000      1.0000      0.0000   3027.4236     24.4222      1.2190      1.2154   1554.2497    248.2542    266.6969      1.5664      1.6827      1.0000 
     5.7000     50.0000      0.0000      1.0000      0.0000   2909.4858     24.2812      1.1823      1.1709   1548.4877    152.0184    208.0156      0.9627      1.3174      1.0000 
     5.7000    100.0000      0.0000      1.0000      0.0000   2951.5628     24.3642      1.1897      1.1805   1552.1061    185.3427    225.6669      1.1710      1.4258      1.0000 
     5.7000    150.0000      0.0000      1.0000      0.0000   2973.9346     24.4084      1.1943      1.1862   1553.7729    200.6242    234.9401      1.2662      1.4828      1.0000 
     5.7000    200.0000      0.0000      1.0000      0.0000   2988.7383     24.4377      1.1976      1.1903   1554.7753    210.1020    240.9763      1.3252      1.5199      1.0000 
     5.7000    250.0000      0.0000      1.0000      0.0000   2999.5934     24.4592      1.2002      1.1934   1555.4590    216.8025    245.3603      1.3669      1.5469      1.0000 
     5.7000    300.0000      0.0000      1.0000      0.0000   3008.0507     24.4759      1.2023      1.1959   1555.9615    221.9046    248.7584      1.3986      1.5678      1.0000 
     5.7000    350.0000      0.0000      1.0000      0.0000   3014.9111     24.4895      1.2041      1.1980   1556.3496    225.9807    251.5082      1.4239      1.5848      1.0000 
