# Engine name: SSI Liquid - IPA
# Sun Oct 29 12:05:59 2017
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     8.7000    870.0000      0.0000      1.0000      0.0000   3092.0114     27.9348      1.1677      1.1557   1462.3633    229.4432    249.8298      1.5824      1.7158      0.9528 
     8.7000    880.0000      0.0000      1.0000      0.0000   3092.7713     27.9366      1.1677      1.1558   1462.6229    229.6997    250.0193      1.5838      1.7168      0.9529 
     8.7000    890.0000      0.0000      1.0000      0.0000   3093.5217     27.9383      1.1678      1.1558   1462.8794    229.9526    250.2062      1.5853      1.7178      0.9530 
     8.7000    900.0000      0.0000      1.0000      0.0000   3094.2630     27.9401      1.1679      1.1559   1463.1328    230.2019    250.3905      1.5867      1.7188      0.9531 
     8.7000    910.0000      0.0000      1.0000      0.0000   3094.9953     27.9418      1.1679      1.1560   1463.3833    230.4478    250.5723      1.5881      1.7198      0.9532 
     8.7000    920.0000      0.0000      1.0000      0.0000   3095.7189     27.9435      1.1680      1.1561   1463.6309    230.6903    250.7517      1.5895      1.7207      0.9533 
     8.7000    930.0000      0.0000      1.0000      0.0000   3096.4340     27.9452      1.1680      1.1562   1463.8757    230.9295    250.9287      1.5908      1.7217      0.9534 
     8.7000    940.0000      0.0000      1.0000      0.0000   3097.1407     27.9469      1.1681      1.1562   1464.1177    231.1655    251.1034      1.5922      1.7226      0.9535 
     8.7000    950.0000      0.0000      1.0000      0.0000   3097.8392     27.9486      1.1681      1.1563   1464.3570    231.3983    251.2759      1.5935      1.7235      0.9536 
     8.7000    960.0000      0.0000      1.0000      0.0000   3098.5297     27.9502      1.1682      1.1564   1464.5936    231.6281    251.4462      1.5948      1.7244      0.9537 
     8.7000    970.0000      0.0000      1.0000      0.0000   3099.2124     27.9518      1.1682      1.1565   1464.8277    231.8549    251.6143      1.5961      1.7253      0.9538 
     8.7000    980.0000      0.0000      1.0000      0.0000   3099.8874     27.9534      1.1683      1.1565   1465.0592    232.0788    251.7803      1.5974      1.7262      0.9538 
     8.7000    990.0000      0.0000      1.0000      0.0000   3100.5549     27.9550      1.1683      1.1566   1465.2882    232.2999    251.9442      1.5986      1.7271      0.9539 
     8.7000   1000.0000      0.0000      1.0000      0.0000   3101.2151     27.9566      1.1684      1.1567   1465.5148    232.5181    252.1062      1.5999      1.7279      0.9540 
     8.7000   1010.0000      0.0000      1.0000      0.0000   3101.8681     27.9581      1.1684      1.1568   1465.7390    232.7336    252.2662      1.6011      1.7288      0.9541 
     8.7000   1020.0000      0.0000      1.0000      0.0000   3102.5140     27.9596      1.1685      1.1568   1465.9609    232.9465    252.4242      1.6023      1.7296      0.9542 
     8.7000   1030.0000      0.0000      1.0000      0.0000   3103.1530     27.9612      1.1685      1.1569   1466.1804    233.1568    252.5804      1.6035      1.7305      0.9543 
     8.7000   1040.0000      0.0000      1.0000      0.0000   3103.7853     27.9627      1.1686      1.1570   1466.3977    233.3649    252.7351      1.6047      1.7313      0.9544 
     8.7000   1050.0000      0.0000      1.0000      0.0000   3104.4109     27.9641      1.1686      1.1571   1466.6129    233.5707    252.8882      1.6058      1.7321      0.9544 
     8.7000   1060.0000      0.0000      1.0000      0.0000   3105.0300     27.9656      1.1687      1.1571   1466.8258    233.7741    253.0396      1.6070      1.7329      0.9545 
     8.7000   1070.0000      0.0000      1.0000      0.0000   3105.6427     27.9671      1.1687      1.1572   1467.0367    233.9751    253.1893      1.6081      1.7337      0.9546 
     8.7000   1080.0000      0.0000      1.0000      0.0000   3106.2492     27.9685      1.1688      1.1573   1467.2454    234.1738    253.3372      1.6092      1.7345      0.9547 
     8.7000   1090.0000      0.0000      1.0000      0.0000   3106.8496     27.9699      1.1688      1.1573   1467.4522    234.3702    253.4835      1.6103      1.7352      0.9548 
     8.7000   1100.0000      0.0000      1.0000      0.0000   3107.4439     27.9713      1.1689      1.1574   1467.6569    234.5643    253.6282      1.6114      1.7360      0.9548 
     8.7000   1110.0000      0.0000      1.0000      0.0000   3108.0323     27.9727      1.1689      1.1575   1467.8597    234.7563    253.7713      1.6125      1.7368      0.9549 
     8.7000   1120.0000      0.0000      1.0000      0.0000   3108.6149     27.9741      1.1690      1.1575   1468.0605    234.9461    253.9128      1.6136      1.7375      0.9550 
     8.7000   1130.0000      0.0000      1.0000      0.0000   3109.1918     27.9755      1.1690      1.1576   1468.2594    235.1337    254.0528      1.6146      1.7382      0.9551 
     8.7000   1140.0000      0.0000      1.0000      0.0000   3109.7632     27.9768      1.1691      1.1577   1468.4565    235.3194    254.1913      1.6157      1.7390      0.9552 
     8.7000   1150.0000      0.0000      1.0000      0.0000   3110.3290     27.9782      1.1691      1.1577   1468.6518    235.5030    254.3283      1.6167      1.7397      0.9552 
     8.7000   1160.0000      0.0000      1.0000      0.0000   3110.8895     27.9795      1.1692      1.1578   1468.8453    235.6846    254.4639      1.6177      1.7404      0.9553 
     8.7000   1170.0000      0.0000      1.0000      0.0000   3111.4446     27.9808      1.1692      1.1579   1469.0370    235.8642    254.5981      1.6187      1.7411      0.9554 
     8.7000   1180.0000      0.0000      1.0000      0.0000   3111.9946     27.9821      1.1692      1.1579   1469.2270    236.0420    254.7309      1.6197      1.7418      0.9555 
     8.7000   1190.0000      0.0000      1.0000      0.0000   3112.5395     27.9834      1.1693      1.1580   1469.4153    236.2179    254.8623      1.6207      1.7425      0.9555 
     8.7000   1200.0000      0.0000      1.0000      0.0000   3113.0793     27.9847      1.1693      1.1580   1469.6019    236.3919    254.9924      1.6217      1.7432      0.9556 
     8.7000   1210.0000      0.0000      1.0000      0.0000   3113.6142     27.9860      1.1694      1.1581   1469.7869    236.5642    255.1211      1.6226      1.7439      0.9557 
     8.7000   1220.0000      0.0000      1.0000      0.0000   3114.1443     27.9872      1.1694      1.1582   1469.9702    236.7364    255.2504      1.6236      1.7445      0.9558 
     8.7000   1230.0000      0.0000      1.0000      0.0000   3114.6696     27.9885      1.1695      1.1582   1470.1520    236.9077    255.3792      1.6245      1.7452      0.9558 
     8.7000   1240.0000      0.0000      1.0000      0.0000   3115.1902     27.9897      1.1695      1.1583   1470.3322    237.0773    255.5067      1.6255      1.7458      0.9559 
     8.7000   1250.0000      0.0000      1.0000      0.0000   3115.7062     27.9910      1.1695      1.1583   1470.5109    237.2453    255.6330      1.6264      1.7465      0.9560 
     8.7000   1260.0000      0.0000      1.0000      0.0000   3116.2177     27.9922      1.1696      1.1584   1470.6880    237.4115    255.7582      1.6273      1.7471      0.9561 
     8.7000   1270.0000      0.0000      1.0000      0.0000   3116.7247     27.9934      1.1696      1.1585   1470.8637    237.5762    255.8821      1.6282      1.7478      0.9562 
     8.7000   1280.0000      0.0000      1.0000      0.0000   3117.2273     27.9946      1.1697      1.1585   1471.0380    237.7393    256.0049      1.6291      1.7484      0.9562 
     8.7000   1290.0000      0.0000      1.0000      0.0000   3117.7256     27.9958      1.1697      1.1586   1471.2107    237.9009    256.1266      1.6300      1.7490      0.9563 
     8.7000   1300.0000      0.0000      1.0000      0.0000   3118.2197     27.9969      1.1697      1.1586   1471.3821    238.0610    256.2472      1.6309      1.7496      0.9564 
     8.7000   1310.0000      0.0000      1.0000      0.0000   3118.7095     27.9981      1.1698      1.1587   1471.5521    238.2196    256.3668      1.6317      1.7502      0.9565 
     8.7000   1320.0000      0.0000      1.0000      0.0000   3119.1953     27.9992      1.1698      1.1588   1471.7207    238.3766    256.4852      1.6326      1.7508      0.9565 
     8.7000   1330.0000      0.0000      1.0000      0.0000   3119.6770     28.0004      1.1699      1.1588   1471.8879    238.5323    256.6026      1.6334      1.7514      0.9566 
     8.7000   1340.0000      0.0000      1.0000      0.0000   3120.1548     28.0015      1.1699      1.1589   1472.0539    238.6866    256.7189      1.6343      1.7520      0.9567 
     8.7000   1350.0000      0.0000      1.0000      0.0000   3120.6286     28.0027      1.1699      1.1589   1472.2185    238.8394    256.8343      1.6351      1.7526      0.9568 
     8.7000   1360.0000      0.0000      1.0000      0.0000   3121.0985     28.0038      1.1700      1.1590   1472.3818    238.9909    256.9486      1.6360      1.7532      0.9568 
     8.7000   1370.0000      0.0000      1.0000      0.0000   3121.5647     28.0049      1.1700      1.1590   1472.5439    239.1410    257.0619      1.6368      1.7538      0.9569 
     8.7000   1380.0000      0.0000      1.0000      0.0000   3122.0271     28.0060      1.1701      1.1591   1472.7047    239.2897    257.1743      1.6376      1.7543      0.9570 
     8.7000   1390.0000      0.0000      1.0000      0.0000   3122.4858     28.0071      1.1701      1.1591   1472.8643    239.4372    257.2857      1.6384      1.7549      0.9571 
     8.7000   1400.0000      0.0000      1.0000      0.0000   3122.9409     28.0082      1.1701      1.1592   1473.0226    239.5833    257.3961      1.6392      1.7555      0.9571 
     8.7000   1410.0000      0.0000      1.0000      0.0000   3123.3923     28.0092      1.1702      1.1592   1473.1798    239.7282    257.5056      1.6400      1.7560      0.9572 
     8.7000   1420.0000      0.0000      1.0000      0.0000   3123.8403     28.0103      1.1702      1.1593   1473.3358    239.8718    257.6142      1.6408      1.7566      0.9573 
     8.7000   1430.0000      0.0000      1.0000      0.0000   3124.2848     28.0113      1.1702      1.1593   1473.4906    240.0142    257.7219      1.6415      1.7571      0.9573 
     8.7000   1440.0000      0.0000      1.0000      0.0000   3124.7258     28.0124      1.1703      1.1594   1473.6443    240.1554    257.8286      1.6423      1.7576      0.9574 
     8.7000   1450.0000      0.0000      1.0000      0.0000   3125.1635     28.0134      1.1703      1.1595   1473.7968    240.2954    257.9345      1.6431      1.7582      0.9575 
     8.7000   1460.0000      0.0000      1.0000      0.0000   3125.5979     28.0145      1.1703      1.1595   1473.9483    240.4342    258.0396      1.6438      1.7587      0.9575 
     8.7000   1470.0000      0.0000      1.0000      0.0000   3126.0289     28.0155      1.1704      1.1596   1474.0986    240.5718    258.1438      1.6446      1.7592      0.9576 
     8.7000   1480.0000      0.0000      1.0000      0.0000   3126.4567     28.0165      1.1704      1.1596   1474.2479    240.7083    258.2471      1.6453      1.7598      0.9577 
     8.7000   1490.0000      0.0000      1.0000      0.0000   3126.8814     28.0175      1.1705      1.1597   1474.3961    240.8437    258.3496      1.6460      1.7603      0.9577 
     8.7000   1500.0000      0.0000      1.0000      0.0000   3127.3029     28.0185      1.1705      1.1597   1474.5432    240.9780    258.4513      1.6468      1.7608      0.9578 
     8.8000    110.0000      0.0000      1.0000      0.0000   2938.7952     27.6187      1.1583      1.1416   1410.9502    166.7565    205.9030      1.2008      1.4608      0.9362 
     8.8000    120.0000      0.0000      1.0000      0.0000   2945.3403     27.6340      1.1587      1.1422   1413.1122    170.2113    208.1551      1.2230      1.4749      0.9369 
     8.8000    130.0000      0.0000      1.0000      0.0000   2951.3380     27.6480      1.1590      1.1427   1415.0945    173.3066    210.1950      1.2428      1.4875      0.9375 
     8.8000    140.0000      0.0000      1.0000      0.0000   2956.8705     27.6609      1.1594      1.1432   1416.9241    176.1045    212.0556      1.2606      1.4990      0.9380 
     8.8000    150.0000      0.0000      1.0000      0.0000   2962.0029     27.6729      1.1597      1.1437   1418.6224    178.6502    213.7602      1.2767      1.5094      0.9386 
     8.8000    160.0000      0.0000      1.0000      0.0000   2966.7876     27.6841      1.1599      1.1441   1420.2067    180.9819    215.3308      1.2915      1.5190      0.9391 
     8.8000    170.0000      0.0000      1.0000      0.0000   2971.2675     27.6946      1.1602      1.1445   1421.6909    183.1325    216.7876      1.3050      1.5279      0.9395 
     8.8000    180.0000      0.0000      1.0000      0.0000   2975.4779     27.7045      1.1605      1.1449   1423.0867    185.1236    218.1423      1.3175      1.5361      0.9400 
     8.8000    190.0000      0.0000      1.0000      0.0000   2979.4485     27.7137      1.1607      1.1453   1424.4039    186.9748    219.4065      1.3291      1.5437      0.9404 
     8.8000    200.0000      0.0000      1.0000      0.0000   2983.2042     27.7225      1.1609      1.1457   1425.6505    188.7039    220.5918      1.3399      1.5508      0.9408 
     8.8000    210.0000      0.0000      1.0000      0.0000   2986.7665     27.7309      1.1611      1.1460   1426.8337    190.3243    221.7062      1.3500      1.5575      0.9412 
     8.8000    220.0000      0.0000      1.0000      0.0000   2990.1537     27.7388      1.1614      1.1463   1427.9594    191.8473    222.7566      1.3595      1.5638      0.9416 
