# Engine name: SSI Liquid - Kerosene
# Fri Jan 5 21:27:23 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     4.5000     50.0000      0.0000      0.8660      0.0000   2511.7950     21.6503      1.2375      1.2352   1493.8642    154.9599    203.8918      1.0173      1.3385      1.0000 
     4.5000    100.0000      0.0000      0.8660      0.0000   2523.2136     21.6710      1.2445      1.2428   1493.9762    183.8477    219.2895      1.2068      1.4394      1.0000 
     4.5000    150.0000      0.0000      0.8660      0.0000   2528.6467     21.6808      1.2481      1.2466   1494.0034    197.1449    227.3519      1.2941      1.4923      1.0000 
     4.5000    200.0000      0.0000      0.8660      0.0000   2532.0092     21.6870      1.2504      1.2491   1494.0120    205.4072    232.5978      1.3483      1.5268      1.0000 
     4.5000    250.0000      0.0000      0.8660      0.0000   2534.3608     21.6913      1.2520      1.2508   1494.0142    211.2541    236.4065      1.3867      1.5518      1.0000 
     4.5000    300.0000      0.0000      0.8660      0.0000   2536.1280     21.6945      1.2532      1.2522   1494.0139    215.7086    239.3580      1.4159      1.5711      1.0000 
     4.5000    350.0000      0.0000      0.8660      0.0000   2537.5205     21.6971      1.2542      1.2532   1494.0124    219.2686    241.7465      1.4393      1.5868      1.0000 
     4.5000    400.0000      0.0000      0.8660      0.0000   2538.6555     21.6992      1.2551      1.2541   1494.0103    222.2106    243.7397      1.4586      1.5999      1.0000 
     4.5000    450.0000      0.0000      0.8660      0.0000   2539.6045     21.7010      1.2557      1.2548   1494.0080    224.7030    245.4420      1.4749      1.6111      1.0000 
     4.5000    500.0000      0.0000      0.8660      0.0000   2540.4137     21.7026      1.2563      1.2555   1494.0057    226.8555    246.9224      1.4891      1.6208      1.0000 
     4.5000    550.0000      0.0000      0.8660      0.0000   2541.1148     21.7039      1.2569      1.2560   1494.0033    228.7428    248.2288      1.5015      1.6294      1.0000 
     4.5000    600.0000      0.0000      0.8660      0.0000   2541.7300     21.7051      1.2573      1.2565   1494.0010    230.4184    249.3958      1.5125      1.6370      1.0000 
     4.5000    650.0000      0.0000      0.8660      0.0000   2542.2758     21.7061      1.2577      1.2569   1493.9987    231.9215    250.4493      1.5223      1.6440      1.0000 
     4.5000    700.0000      0.0000      0.8660      0.0000   2542.7644     21.7071      1.2581      1.2573   1493.9965    233.2819    251.4093      1.5313      1.6503      1.0000 
     4.5000    750.0000      0.0000      0.8660      0.0000   2543.2053     21.7080      1.2584      1.2576   1493.9944    234.5224    252.2914      1.5394      1.6561      1.0000 
     4.5000    800.0000      0.0000      0.8660      0.0000   2543.6060     21.7088      1.2587      1.2580   1493.9924    235.6611    253.1083      1.5469      1.6614      1.0000 
     4.5000    850.0000      0.0000      0.8660      0.0000   2543.9721     21.7095      1.2590      1.2582   1493.9904    236.7127    253.8698      1.5538      1.6664      1.0000 
     4.5000    900.0000      0.0000      0.8660      0.0000   2544.3085     21.7102      1.2592      1.2585   1493.9886    237.6888    254.5842      1.5602      1.6711      1.0000 
     4.5000    950.0000      0.0000      0.8660      0.0000   2544.6191     21.7108      1.2595      1.2588   1493.9868    238.5992    255.2579      1.5662      1.6755      1.0000 
     4.5000   1000.0000      0.0000      0.8660      0.0000   2544.9070     21.7114      1.2597      1.2590   1493.9850    239.4520    255.8959      1.5718      1.6797      1.0000 
     4.6000     50.0000      0.0000      0.8660      0.0000   2550.2931     21.8336      1.2326      1.2299   1501.1217    155.6447    204.8849      1.0168      1.3385      1.0000 
     4.6000    100.0000      0.0000      0.8660      0.0000   2563.4681     21.8576      1.2400      1.2380   1501.3345    184.7414    220.4333      1.2067      1.4399      1.0000 
     4.6000    150.0000      0.0000      0.8660      0.0000   2569.7880     21.8692      1.2438      1.2421   1501.4021    198.1412    228.5727      1.2942      1.4930      1.0000 
     4.6000    200.0000      0.0000      0.8660      0.0000   2573.7170     21.8764      1.2463      1.2447   1501.4332    206.4694    233.8693      1.3486      1.5275      1.0000 
     4.6000    250.0000      0.0000      0.8660      0.0000   2576.4732     21.8815      1.2480      1.2466   1501.4499    212.3640    237.7151      1.3870      1.5526      1.0000 
     4.6000    300.0000      0.0000      0.8660      0.0000   2578.5488     21.8853      1.2494      1.2481   1501.4598    216.8556    240.6956      1.4164      1.5721      1.0000 
     4.6000    350.0000      0.0000      0.8660      0.0000   2580.1872     21.8884      1.2505      1.2493   1501.4659    220.4456    243.1074      1.4398      1.5878      1.0000 
     4.6000    400.0000      0.0000      0.8660      0.0000   2581.5245     21.8909      1.2514      1.2502   1501.4698    223.4126    245.1201      1.4592      1.6010      1.0000 
     4.6000    450.0000      0.0000      0.8660      0.0000   2582.6437     21.8930      1.2521      1.2510   1501.4724    225.9265    246.8388      1.4756      1.6122      1.0000 
     4.6000    500.0000      0.0000      0.8660      0.0000   2583.5990     21.8948      1.2528      1.2517   1501.4739    228.0975    248.3330      1.4898      1.6219      1.0000 
     4.6000    550.0000      0.0000      0.8660      0.0000   2584.4272     21.8964      1.2533      1.2523   1501.4749    230.0010    249.6510      1.5022      1.6306      1.0000 
     4.6000    600.0000      0.0000      0.8660      0.0000   2585.1544     21.8978      1.2538      1.2529   1501.4754    231.6910    250.8273      1.5133      1.6382      1.0000 
     4.6000    650.0000      0.0000      0.8660      0.0000   2585.8000     21.8990      1.2543      1.2533   1501.4756    233.2067    251.8878      1.5232      1.6452      1.0000 
     4.6000    700.0000      0.0000      0.8660      0.0000   2586.3782     21.9001      1.2547      1.2538   1501.4756    234.5782    252.8523      1.5321      1.6515      1.0000 
     4.6000    750.0000      0.0000      0.8660      0.0000   2586.9001     21.9011      1.2550      1.2542   1501.4754    235.8283    253.7362      1.5403      1.6572      1.0000 
     4.6000    800.0000      0.0000      0.8660      0.0000   2587.3745     21.9021      1.2554      1.2545   1501.4751    236.9753    254.5520      1.5478      1.6626      1.0000 
     4.6000    850.0000      0.0000      0.8660      0.0000   2587.8082     21.9029      1.2557      1.2548   1501.4746    238.0338    255.3097      1.5547      1.6675      1.0000 
     4.6000    900.0000      0.0000      0.8660      0.0000   2588.2068     21.9037      1.2560      1.2551   1501.4741    239.0156    256.0175      1.5611      1.6721      1.0000 
     4.6000    950.0000      0.0000      0.8660      0.0000   2588.5748     21.9045      1.2562      1.2554   1501.4736    239.9303    256.6824      1.5671      1.6765      1.0000 
     4.6000   1000.0000      0.0000      0.8660      0.0000   2588.9161     21.9051      1.2565      1.2557   1501.4730    240.7862    257.3099      1.5727      1.6806      1.0000 
     4.7000     50.0000      0.0000      0.8660      0.0000   2586.8619     22.0119      1.2278      1.2247   1507.9032    156.2804    205.8157      1.0164      1.3385      1.0000 
     4.7000    100.0000      0.0000      0.8660      0.0000   2601.8888     22.0395      1.2355      1.2332   1508.2390    185.5799    221.5123      1.2067      1.4403      1.0000 
     4.7000    150.0000      0.0000      0.8660      0.0000   2609.1564     22.0529      1.2396      1.2376   1508.3571    199.0792    229.7268      1.2943      1.4936      1.0000 
     4.7000    200.0000      0.0000      0.8660      0.0000   2613.6955     22.0613      1.2422      1.2404   1508.4166    207.4713    235.0725      1.3488      1.5283      1.0000 
     4.7000    250.0000      0.0000      0.8660      0.0000   2616.8896     22.0672      1.2441      1.2425   1508.4519    213.4122    238.9543      1.3874      1.5535      1.0000 
     4.7000    300.0000      0.0000      0.8660      0.0000   2619.3006     22.0717      1.2455      1.2440   1508.4749    217.9397    241.9628      1.4168      1.5730      1.0000 
     4.7000    350.0000      0.0000      0.8660      0.0000   2621.2071     22.0753      1.2467      1.2453   1508.4909    221.5587    244.3974      1.4403      1.5888      1.0000 
     4.7000    400.0000      0.0000      0.8660      0.0000   2622.7654     22.0782      1.2477      1.2464   1508.5026    224.5500    246.4290      1.4598      1.6020      1.0000 
     4.7000    450.0000      0.0000      0.8660      0.0000   2624.0712     22.0806      1.2485      1.2472   1508.5114    227.0846    248.1639      1.4762      1.6133      1.0000 
     4.7000    500.0000      0.0000      0.8660      0.0000   2625.1868     22.0828      1.2492      1.2480   1508.5182    229.2736    249.6719      1.4905      1.6231      1.0000 
     4.7000    550.0000      0.0000      0.8660      0.0000   2626.1548     22.0846      1.2498      1.2487   1508.5235    231.1930    251.0018      1.5029      1.6317      1.0000 
     4.7000    600.0000      0.0000      0.8660      0.0000   2627.0055     22.0862      1.2504      1.2493   1508.5278    232.8970    252.1883      1.5140      1.6394      1.0000 
     4.7000    650.0000      0.0000      0.8660      0.0000   2627.7610     22.0877      1.2509      1.2498   1508.5312    234.4253    253.2574      1.5240      1.6464      1.0000 
     4.7000    700.0000      0.0000      0.8660      0.0000   2628.4381     22.0890      1.2513      1.2502   1508.5341    235.8080    254.2289      1.5329      1.6527      1.0000 
     4.7000    750.0000      0.0000      0.8660      0.0000   2629.0496     22.0902      1.2517      1.2507   1508.5364    237.0682    255.1181      1.5411      1.6585      1.0000 
     4.7000    800.0000      0.0000      0.8660      0.0000   2629.6056     22.0913      1.2521      1.2511   1508.5383    238.2242    255.9373      1.5486      1.6638      1.0000 
     4.7000    850.0000      0.0000      0.8660      0.0000   2630.1141     22.0922      1.2524      1.2514   1508.5399    239.2906    256.6965      1.5556      1.6687      1.0000 
     4.7000    900.0000      0.0000      0.8660      0.0000   2630.5816     22.0932      1.2527      1.2517   1508.5413    240.2793    257.4039      1.5620      1.6733      1.0000 
     4.7000    950.0000      0.0000      0.8660      0.0000   2631.0134     22.0940      1.2530      1.2520   1508.5424    241.2001    258.0661      1.5680      1.6776      1.0000 
     4.7000   1000.0000      0.0000      0.8660      0.0000   2631.4139     22.0948      1.2533      1.2523   1508.5433    242.0610    258.6891      1.5736      1.6817      1.0000 
     4.8000     50.0000      0.0000      0.8660      0.0000   2621.5575     22.1854      1.2231      1.2196   1514.2345    156.8700    206.6880      1.0159      1.3386      1.0000 
     4.8000    100.0000      0.0000      0.8660      0.0000   2638.5211     22.2167      1.2311      1.2284   1514.7158    186.3668    222.5309      1.2066      1.4407      1.0000 
     4.8000    150.0000      0.0000      0.8660      0.0000   2646.7930     22.2321      1.2354      1.2331   1514.8951    199.9629    230.8186      1.2945      1.4942      1.0000 
     4.8000    200.0000      0.0000      0.8660      0.0000   2651.9836     22.2417      1.2382      1.2361   1514.9893    208.4171    236.2122      1.3491      1.5290      1.0000 
     4.8000    250.0000      0.0000      0.8660      0.0000   2655.6479     22.2485      1.2402      1.2383   1515.0474    214.4029    240.1289      1.3878      1.5543      1.0000 
     4.8000    300.0000      0.0000      0.8660      0.0000   2658.4204     22.2537      1.2417      1.2400   1515.0868    218.9652    243.1647      1.4173      1.5739      1.0000 
     4.8000    350.0000      0.0000      0.8660      0.0000   2660.6168     22.2579      1.2430      1.2414   1515.1152    222.6124    245.6214      1.4409      1.5898      1.0000 
     4.8000    400.0000      0.0000      0.8660      0.0000   2662.4149     22.2612      1.2440      1.2425   1515.1366    225.6273    247.6715      1.4604      1.6030      1.0000 
     4.8000    450.0000      0.0000      0.8660      0.0000   2663.9234     22.2641      1.2449      1.2434   1515.1532    228.1820    249.4220      1.4769      1.6144      1.0000 
     4.8000    500.0000      0.0000      0.8660      0.0000   2665.2136     22.2665      1.2457      1.2443   1515.1666    230.3884    250.9437      1.4911      1.6242      1.0000 
     4.8000    550.0000      0.0000      0.8660      0.0000   2666.3341     22.2687      1.2464      1.2450   1515.1774    232.3233    252.2854      1.5037      1.6329      1.0000 
     4.8000    600.0000      0.0000      0.8660      0.0000   2667.3196     22.2706      1.2469      1.2456   1515.1864    234.0409    253.4823      1.5148      1.6406      1.0000 
     4.8000    650.0000      0.0000      0.8660      0.0000   2668.1954     22.2722      1.2475      1.2462   1515.1940    235.5816    254.5605      1.5247      1.6476      1.0000 
     4.8000    700.0000      0.0000      0.8660      0.0000   2668.9808     22.2737      1.2480      1.2467   1515.2004    236.9753    255.5398      1.5337      1.6539      1.0000 
     4.8000    750.0000      0.0000      0.8660      0.0000   2669.6906     22.2751      1.2484      1.2472   1515.2060    238.2456    256.4358      1.5420      1.6597      1.0000 
